manufacturer,code,name,start_date,end_date,manufacturer_description,tags,synonyms,coe,type,manufacturer_url,image_path,image_url,stock_type
BB,BB-35-T-DCS,Dark Cobalt Supreme,,,All hail the Dark Cobalt Supreme! DCS is at the very edge of the saturation threshold where it goes from distinctly cobalt to pure darkness. Boro Batch knows that you need all different kinds of saturations of blue to round out your palette so they’ve brought you the workability of Dave’s Blues but with a much deeper saturation. Dark Cobalt Supreme has the same working properties of Dave’s Blues but just needs a bit more heat to get it moving.,"""blue""",,33,rod,https://store.borobatch.com/products/boro-batch-dark-cobalt-supreme-1,,https://cdn.shopify.com/s/files/1/0911/6406/files/DarkCobaltSupreme.png?v=1741871809,
BB,BB-53-T-ChiliPepper,Chili Pepper,,,Chili Pepper is hot out of the crucible! Chili Pepper's deep red is either kiln struck or flame struck. It's semi-transparent nature makes it great to work sculptures or blown out.,"""unknown""",,33,rod,https://store.borobatch.com/products/boro-batch-chili-pepper,,https://cdn.shopify.com/s/files/1/0911/6406/files/ChiliPepper.png?v=1741871343,
BE,BE-000009,Reactive Cloud Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""unknown""",,90,sheet,https://shop.bullseyeglass.com/reactive-cloud-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000009-0030-F_01.jpg,
BE,BE-000013,Opaque White Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""white""",,90,sheet,https://shop.bullseyeglass.com/opaque-white-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000013-0030-F_01.jpg,
BE,BE-000024,Tomato Red Opalescent,,,"This style may not reveal (or strike to) its target color until fired. To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""red"", ""striker""",,90,sheet,https://shop.bullseyeglass.com/tomato-red-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000024-0030-F_01.jpg,
BE,BE-000025,Tangerine Orange Opalescent,,,"This style may not reveal (or strike to) its target color until fired. To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""orange"", ""striker""",,90,sheet,https://shop.bullseyeglass.com/tangerine-orange-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000025-0030-F_01.jpg,
BE,BE-000034,Light Peach Cream Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""orange"", ""pink"", ""white"", ""yellow""",,90,sheet,https://shop.bullseyeglass.com/light-peach-cream-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000034-0030-F_01.jpg,
BE,BE-000100,Black Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""black""",,90,sheet,https://shop.bullseyeglass.com/black-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000100-0030-F_01.jpg,
BE,BE-000101,Stiff Black Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""black""",,90,sheet,https://shop.bullseyeglass.com/stiff-black-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000101-0030-F_01.jpg,
BE,BE-000102,Blue Black Opalescent,,,"Frit Made from crushed, screened, and magnetically cleaned Bullseye Compatible sheet glass. Frits are versatile and can be used in: • Pâte de verre and kilncasting • Kilnforming, including “glass sketch” and “painting with light” techniques • Torchworking and blowing, to create colors and patterns on surfaces Performance Notes To learn about the performance characteristics of specific glasses, visit About Our Glass . Color Notes The color of the frit in its unfired and fired states may differ greatly. In application, color saturation may vary. Thin layers may be lighter in color. Thicker layers may be darker and more saturated in color.","""black"", ""blue""",,90,frit,https://shop.bullseyeglass.com/blue-black-opalescent-fine-frit-fusible,,https://shop.bullseyeglass.com/site/images/items/000102-0001-F_01.jpg,
BE,BE-000104,Glacier Blue Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""blue"", ""white""",,90,sheet,https://shop.bullseyeglass.com/glacier-blue-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000104-0030-F_01.jpg,
BE,BE-000108,Powder Blue Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""blue""",,90,frit,https://shop.bullseyeglass.com/powder-blue-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000108-0030-F_01.jpg,
BE,BE-000112,Mint Green Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""green""",,90,sheet,https://shop.bullseyeglass.com/mint-green-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000112-0030-F_01.jpg,
BE,BE-000113,White Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""white""",,90,sheet,https://shop.bullseyeglass.com/white-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000113-0030-F_01.jpg,
BE,BE-000114,Cobalt Blue Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""blue""",,90,sheet,https://shop.bullseyeglass.com/cobalt-blue-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000114-0030-F_01.jpg,
BE,BE-000116,Turquoise Blue Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""blue"", ""green""",,90,sheet,https://shop.bullseyeglass.com/turquoise-blue-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000116-0030-F_01.jpg,
BE,BE-000117,Mineral Green Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""green""",,90,sheet,https://shop.bullseyeglass.com/mineral-green-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000117-0030-F_01.jpg,
BE,BE-000118,Periwinkle Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""blue"", ""purple""",,90,sheet,https://shop.bullseyeglass.com/periwinkle-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000118-0030-F_01.jpg,
BE,BE-000119,Mink Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""unknown""",,90,sheet,https://shop.bullseyeglass.com/mink-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000119-0030-F_01.jpg,
BE,BE-000120,Canary Yellow Opalescent,,,"This style may not reveal (or strike to) its target color until fired. To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""striker"", ""yellow""",,90,sheet,https://shop.bullseyeglass.com/canary-yellow-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000120-0030-F_01.jpg,
BE,BE-000124,Red Opalescent,,,"This style may not reveal (or strike to) its target color until fired. To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""red"", ""striker""",,90,sheet,https://shop.bullseyeglass.com/red-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000124-0030-F_01.jpg,
BE,BE-000125,Orange Opalescent,,,"This style may not reveal (or strike to) its target color until fired. To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""orange"", ""striker""",,90,sheet,https://shop.bullseyeglass.com/orange-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000125-0030-F_01.jpg,
BE,BE-000126,Spring Green Opalescent,,,"This style may not reveal (or strike to) its target color until fired. To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""green"", ""striker""",,90,sheet,https://shop.bullseyeglass.com/spring-green-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000126-0030-F_01.jpg,
BE,BE-000127,Nougat Opalescent,,,"Rods are pulled from re-melted Bullseye Compatible sheet glass. Rod is sold in lengths of approximately 18 in (450 mm) by the pound, the half pound, and individually (approximately 18-20 rods per pound; 14 per pound for lusters). Some special production rod is sold only by the pound. Bullseye rods are graded either as F (recommended for both kilnwork and torchwork) or T (recommended for torchwork only). To learn about the performance characteristics of specific rods, visit About Our Glass .","""unknown""",,90,rod,https://shop.bullseyeglass.com/nougat-opalescent-rod-5-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000127-0576-F_01.jpg,
BE,BE-000131,Artichoke Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""unknown""",,90,sheet,https://shop.bullseyeglass.com/artichoke-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000131-0030-F_01.jpg,
BE,BE-000132,Driftwood Gray Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""gray""",,90,sheet,https://shop.bullseyeglass.com/driftwood-gray-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000132-0030-F_01.jpg,
BE,BE-000136,Deco Gray Opalescent,,,"To learn about the performance characteristics of specific glasses, visit About Our Glass . For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""gray""",,90,sheet,https://shop.bullseyeglass.com/deco-gray-opalescent-double-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/000136-0030-F_01.jpg,
